createDt, deathCnt , defCnt ,gubunEn, incDec , isolClearCnt , isolIngCnt , localOccCnt , overFlowCnt ,qurRate,seq
2020-07-27, - , 36 ,Jeollanam-do, - , 24 , 12 , - , - ,1.93,3328
2020-07-27, - , 39 ,Jeollabuk-do, - , 30 , 9 , - , - ,2.15,3327
2020-07-27, 1 , 188 ,Chungcheongnam-do, 1 , 183 , 4 , - , 1 ,8.86,3326
2020-07-27, - , 73 ,Chungcheongbuk-do, 1 , 67 , 6 , - , 1 ,4.56,3325
2020-07-27, 3 , 72 ,Gangwon-do, - , 64 , 5 , - , - ,4.67,3324
2020-07-27, 29 ," 1,514 ",Gyeonggi-do, 6 ," 1,285 ", 200 , 2 , 4 ,11.43,3323
2020-07-27, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3322
2020-07-27, 1 , 58 ,Ulsan, - , 53 , 4 , - , - ,5.06,3321
2020-07-27, 2 , 166 ,Daejeon, - , 149 , 15 , - , - ,11.26,3320
2020-07-27, 2 , 203 ,Gwangju, - , 123 , 78 , - , - ,13.94,3319
2020-07-27, 2 , 380 ,Incheon, - , 357 , 21 , - , - ,12.85,3318
2020-07-27, 191 ," 6,939 ",Daegu, - ," 6,732 ", 16 , - , - ,284.8,3317
2020-07-27, 3 , 168 ,Busan, 1 , 151 , 14 , 1 , - ,4.92,3316
2020-07-27, 11 ," 1,574 ",Seoul, 9 ," 1,384 ", 179 , 6 , 3 ,16.17,3315
2020-07-27, 299 ," 14,175 ",Total, 25 ," 12,905 ", 971 , 9 , 16 ,27.34,3314
2020-07-26, - ," 1,128 ",Lazaretto, 42 , 746 , 382 , - , 42 ,-,3313
2020-07-26, - , 26 ,Jeju, - , 19 , 7 , - , - ,3.88,3312
2020-07-26, - , 158 ,Gyeongsangnam-do, - , 146 , 12 , - , - ,4.7,3311
2020-07-26, 54 ," 1,396 ",Gyeongsangbuk-do, - ," 1,339 ", 3 , - , - ,52.43,3310
2020-07-26, - , 36 ,Jeollanam-do, - , 24 , 12 , - , - ,1.93,3309
2020-07-26, - , 39 ,Jeollabuk-do, - , 30 , 9 , - , - ,2.15,3308
2020-07-26, - , 187 ,Chungcheongnam-do, - , 182 , 5 , - , - ,8.81,3307
2020-07-26, - , 72 ,Chungcheongbuk-do, - , 67 , 5 , - , - ,4.5,3306
2020-07-26, 3 , 72 ,Gangwon-do, - , 64 , 5 , - , - ,4.67,3305
2020-07-26, 29 ," 1,508 ",Gyeonggi-do, 7 ," 1,277 ", 202 , 5 , 2 ,11.38,3304
2020-07-26, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3303
2020-07-26, 1 , 58 ,Ulsan, - , 53 , 4 , - , - ,5.06,3302
2020-07-26, 2 , 166 ,Daejeon, - , 148 , 16 , - , - ,11.26,3301
2020-07-26, 2 , 203 ,Gwangju, 1 , 122 , 79 , 1 , - ,13.94,3300
2020-07-26, 2 , 380 ,Incheon, - , 357 , 21 , - , - ,12.85,3299
2020-07-26, 191 ," 6,939 ",Daegu, - ," 6,732 ", 16 , - , - ,284.8,3298
2020-07-26, 3 , 167 ,Busan, 1 , 151 , 13 , 1 , - ,4.89,3297
2020-07-26, 11 ," 1,565 ",Seoul, 7 ," 1,383 ", 171 , 5 , 2 ,16.08,3296
2020-07-26, 298 ," 14,150 ",Total, 58 ," 12,890 ", 962 , 12 , 46 ,27.29,3295
2020-07-25, - ," 1,086 ",Lazaretto, 81 , 743 , 343 , - , 81 ,-,3294
2020-07-25, - , 26 ,Jeju, - , 19 , 7 , - , - ,3.88,3293
2020-07-25, - , 158 ,Gyeongsangnam-do, - , 145 , 13 , - , - ,4.7,3292
2020-07-25, 54 ," 1,396 ",Gyeongsangbuk-do, - ," 1,339 ", 3 , - , - ,52.43,3291
2020-07-25, - , 36 ,Jeollanam-do, 1 , 24 , 12 , - , 1 ,1.93,3290
2020-07-25, - , 39 ,Jeollabuk-do, - , 30 , 9 , - , - ,2.15,3289
2020-07-25, - , 187 ,Chungcheongnam-do, - , 182 , 5 , - , - ,8.81,3288
2020-07-25, - , 72 ,Chungcheongbuk-do, - , 67 , 5 , - , - ,4.5,3287
2020-07-25, 3 , 72 ,Gangwon-do, - , 62 , 7 , - , - ,4.67,3286
2020-07-25, 29 ," 1,501 ",Gyeonggi-do, 14 ," 1,266 ", 206 , 11 , 3 ,11.33,3285
2020-07-25, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3284
2020-07-25, 1 , 58 ,Ulsan, 1 , 53 , 4 , - , 1 ,5.06,3283
2020-07-25, 2 , 166 ,Daejeon, - , 146 , 18 , - , - ,11.26,3282
2020-07-25, 2 , 202 ,Gwangju, - , 119 , 81 , - , - ,13.87,3281
2020-07-25, 2 , 380 ,Incheon, - , 357 , 21 , - , - ,12.85,3280
2020-07-25, 191 ," 6,939 ",Daegu, - ," 6,732 ", 16 , - , - ,284.8,3279
2020-07-25, 3 , 166 ,Busan, 5 , 151 , 12 , 5 , - ,4.87,3278
2020-07-25, 11 ," 1,558 ",Seoul, 11 ," 1,381 ", 166 , 11 , - ,16.01,3277
2020-07-25, 298 ," 14,092 ",Total, 113 ," 12,866 ", 928 , 27 , 86 ,27.18,3276
2020-07-24, - ," 1,005 ",Lazaretto, 3 , 733 , 272 , - , 3 ,-,3275
2020-07-24, - , 26 ,Jeju, - , 18 , 8 , - , - ,3.88,3274
2020-07-24, - , 158 ,Gyeongsangnam-do, 2 , 145 , 13 , - , 2 ,4.7,3273
2020-07-24, 54 ," 1,396 ",Gyeongsangbuk-do, 1 ," 1,338 ", 4 , - , 1 ,52.43,3272
2020-07-24, - , 35 ,Jeollanam-do, - , 24 , 11 , - , - ,1.88,3271
2020-07-24, - , 39 ,Jeollabuk-do, - , 27 , 12 , - , - ,2.15,3270
2020-07-24, - , 187 ,Chungcheongnam-do, - , 182 , 5 , - , - ,8.81,3269
2020-07-24, - , 72 ,Chungcheongbuk-do, - , 67 , 5 , - , - ,4.5,3268
2020-07-24, 3 , 72 ,Gangwon-do, - , 60 , 9 , - , - ,4.67,3267
2020-07-24, 29 ," 1,487 ",Gyeonggi-do, 8 ," 1,260 ", 198 , 5 , 3 ,11.22,3266
2020-07-24, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3265
2020-07-24, 1 , 57 ,Ulsan, - , 53 , 3 , - , - ,4.97,3264
2020-07-24, 2 , 166 ,Daejeon, - , 142 , 22 , - , - ,11.26,3263
2020-07-24, 2 , 202 ,Gwangju, 2 , 115 , 85 , 2 , - ,13.87,3262
2020-07-24, 2 , 380 ,Incheon, - , 355 , 23 , - , - ,12.85,3261
2020-07-24, 191 ," 6,939 ",Daegu, 2 ," 6,730 ", 18 , - , 2 ,284.8,3260
2020-07-24, 3 , 161 ,Busan, 2 , 150 , 8 , 2 , - ,4.72,3259
2020-07-24, 11 ," 1,547 ",Seoul, 21 ," 1,368 ", 168 , 19 , 2 ,15.89,3258
2020-07-24, 298 ," 13,979 ",Total, 41 ," 12,817 ", 864 , 28 , 13 ,26.96,3257
2020-07-23, - ," 1,002 ",Lazaretto, 5 , 706 , 296 , - , 5 ,-,3199
2020-07-23, - , 26 ,Jeju, - , 18 , 8 , - , - ,3.88,3198
2020-07-23, - , 156 ,Gyeongsangnam-do, - , 144 , 12 , - , - ,4.64,3197
2020-07-23, 54 ," 1,395 ",Gyeongsangbuk-do, - ," 1,338 ", 3 , - , - ,52.39,3196
2020-07-23, - , 35 ,Jeollanam-do, - , 23 , 12 , - , - ,1.88,3195
2020-07-23, - , 39 ,Jeollabuk-do, - , 27 , 12 , - , - ,2.15,3194
2020-07-23, - , 187 ,Chungcheongnam-do, - , 179 , 8 , - , - ,8.81,3193
2020-07-23, - , 72 ,Chungcheongbuk-do, - , 67 , 5 , - , - ,4.5,3192
2020-07-23, 3 , 72 ,Gangwon-do, - , 59 , 10 , - , - ,4.67,3191
2020-07-23, 29 ," 1,479 ",Gyeonggi-do, 28 ," 1,250 ", 200 , 17 , 11 ,11.16,3190
2020-07-23, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3189
2020-07-23, 1 , 57 ,Ulsan, - , 53 , 3 , - , - ,4.97,3188
2020-07-23, 2 , 166 ,Daejeon, - , 139 , 25 , - , - ,11.26,3187
2020-07-23, 2 , 200 ,Gwangju, 9 , 112 , 86 , 9 , - ,13.73,3186
2020-07-23, 2 , 380 ,Incheon, 3 , 352 , 26 , 2 , 1 ,12.85,3185
2020-07-23, 190 ," 6,937 ",Daegu, - ," 6,730 ", 17 , - , - ,284.71,3184
2020-07-23, 3 , 159 ,Busan, 2 , 150 , 6 , - , 2 ,4.66,3183
2020-07-23, 11 ," 1,526 ",Seoul, 12 ," 1,361 ", 154 , 11 , 1 ,15.68,3182
2020-07-23, 297 ," 13,938 ",Total, 59 ," 12,758 ", 883 , 39 , 20 ,26.88,3181
2020-07-22, - , 997 ,Lazaretto, 19 , 698 , 299 , - , 19 ,-,3180
2020-07-22, - , 26 ,Jeju, - , 18 , 8 , - , - ,3.88,3179
2020-07-22, - , 156 ,Gyeongsangnam-do, 1 , 142 , 14 , - , 1 ,4.64,3178
2020-07-22, 54 ," 1,395 ",Gyeongsangbuk-do, - ," 1,338 ", 3 , - , - ,52.39,3177
2020-07-22, - , 35 ,Jeollanam-do, - , 21 , 14 , - , - ,1.88,3176
2020-07-22, - , 39 ,Jeollabuk-do, - , 27 , 12 , - , - ,2.15,3175
2020-07-22, - , 187 ,Chungcheongnam-do, 1 , 179 , 8 , - , 1 ,8.81,3174
2020-07-22, - , 72 ,Chungcheongbuk-do, 1 , 66 , 6 , - , 1 ,4.5,3173
2020-07-22, 3 , 72 ,Gangwon-do, - , 59 , 10 , - , - ,4.67,3172
2020-07-22, 29 ," 1,451 ",Gyeonggi-do, 15 ," 1,237 ", 185 , 8 , 7 ,10.95,3171
2020-07-22, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3170
2020-07-22, 1 , 57 ,Ulsan, - , 53 , 3 , - , - ,4.97,3169
2020-07-22, 2 , 166 ,Daejeon, - , 135 , 29 , - , - ,11.26,3168
2020-07-22, 2 , 191 ,Gwangju, 4 , 101 , 88 , 1 , 3 ,13.11,3167
2020-07-22, 2 , 377 ,Incheon, 5 , 349 , 26 , 4 , 1 ,12.75,3166
2020-07-22, 190 ," 6,937 ",Daegu, 1 ," 6,730 ", 17 , - , 1 ,284.71,3165
2020-07-22, 3 , 157 ,Busan, - , 149 , 5 , - , - ,4.6,3164
2020-07-22, 11 ," 1,514 ",Seoul, 16 ," 1,346 ", 157 , 16 , - ,15.55,3163
2020-07-22, 297 ," 13,879 ",Total, 63 ," 12,698 ", 884 , 29 , 34 ,26.77,3162
2020-07-21, - , 978 ,Lazaretto, 18 , 690 , 288 , - , 18 ,-,3161
2020-07-21, - , 26 ,Jeju, 1 , 18 , 8 , 1 , - ,3.73,3160
2020-07-21, - , 155 ,Gyeongsangnam-do, - , 142 , 13 , - , - ,4.61,3159
2020-07-21, 54 ," 1,395 ",Gyeongsangbuk-do, 1 ," 1,336 ", 5 , - , 1 ,52.36,3158
2020-07-21, - , 35 ,Jeollanam-do, - , 21 , 14 , - , - ,1.88,3157
2020-07-21, - , 39 ,Jeollabuk-do, - , 24 , 15 , - , - ,2.15,3156
2020-07-21, - , 186 ,Chungcheongnam-do, - , 174 , 12 , - , - ,8.76,3155
2020-07-21, - , 71 ,Chungcheongbuk-do, - , 66 , 5 , - , - ,4.44,3154
2020-07-21, 3 , 72 ,Gangwon-do, - , 58 , 11 , - , - ,4.67,3153
2020-07-21, 29 ," 1,436 ",Gyeonggi-do, 2 ," 1,227 ", 180 , 1 , 1 ,10.82,3152
2020-07-21, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3151
2020-07-21, 1 , 57 ,Ulsan, - , 53 , 3 , - , - ,4.97,3150
2020-07-21, 2 , 166 ,Daejeon, - , 122 , 42 , - , - ,11.26,3149
2020-07-21, 2 , 187 ,Gwangju, - , 94 , 91 , - , - ,12.84,3148
2020-07-21, 2 , 372 ,Incheon, - , 349 , 21 , - , - ,12.58,3147
2020-07-21, 190 ," 6,936 ",Daegu, 2 ," 6,730 ", 16 , - , 2 ,284.59,3146
2020-07-21, 3 , 157 ,Busan, - , 149 , 5 , - , - ,4.6,3145
2020-07-21, 10 ," 1,498 ",Seoul, 21 ," 1,340 ", 148 , 18 , 3 ,15.17,3144
2020-07-21, 296 ," 13,816 ",Total, 45 ," 12,643 ", 877 , 20 , 25 ,26.56,3143
2020-07-20, - , 960 ,Lazaretto, 10 , 676 , 284 , - , 10 ,-,3123
2020-07-20, - , 25 ,Jeju, - , 18 , 7 , - , - ,3.73,3122
2020-07-20, - , 155 ,Gyeongsangnam-do, 2 , 139 , 16 , - , 2 ,4.61,3121
2020-07-20, 54 ," 1,394 ",Gyeongsangbuk-do, 1 ," 1,336 ", 4 , - , 1 ,52.36,3120
2020-07-20, - , 35 ,Jeollanam-do, 2 , 21 , 14 , 1 , 1 ,1.88,3119
2020-07-20, - , 39 ,Jeollabuk-do, 1 , 24 , 15 , - , 1 ,2.15,3118
2020-07-20, - , 186 ,Chungcheongnam-do, 1 , 170 , 16 , - , 1 ,8.76,3117
2020-07-20, - , 71 ,Chungcheongbuk-do, - , 64 , 7 , - , - ,4.44,3116
2020-07-20, 3 , 72 ,Gangwon-do, - , 58 , 11 , - , - ,4.67,3115
2020-07-20, 29 ," 1,434 ",Gyeonggi-do, 1 ," 1,216 ", 189 , - , 1 ,10.82,3114
2020-07-20, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3113
2020-07-20, 1 , 57 ,Ulsan, - , 53 , 3 , - , - ,4.97,3112
2020-07-20, 2 , 166 ,Daejeon, - , 111 , 53 , - , - ,11.26,3111
2020-07-20, 2 , 187 ,Gwangju, 1 , 89 , 96 , 1 , - ,12.84,3110
2020-07-20, 2 , 372 ,Incheon, 2 , 348 , 22 , - , 2 ,12.58,3109
2020-07-20, 190 ," 6,934 ",Daegu, 2 ," 6,728 ", 16 , - , 2 ,284.59,3108
2020-07-20, 3 , 157 ,Busan, - , 149 , 5 , - , - ,4.6,3107
2020-07-20, 10 ," 1,477 ",Seoul, 3 ," 1,322 ", 145 , 2 , 1 ,15.17,3106
2020-07-20, 296 ," 13,771 ",Total, 26 ," 12,572 ", 903 , 4 , 22 ,26.56,3105
2020-07-19, - , 950 ,Lazaretto, 7 , 676 , 274 , - , 7 ,-,3085
2020-07-19, - , 25 ,Jeju, 1 , 18 , 7 , - , 1 ,3.73,3084
2020-07-19, - , 153 ,Gyeongsangnam-do, - , 139 , 14 , - , - ,4.55,3083
2020-07-19, 54 ," 1,393 ",Gyeongsangbuk-do, - ," 1,335 ", 4 , - , - ,52.32,3082
2020-07-19, - , 33 ,Jeollanam-do, - , 21 , 12 , - , - ,1.77,3081
2020-07-19, - , 38 ,Jeollabuk-do, - , 24 , 14 , - , - ,2.09,3080
2020-07-19, - , 185 ,Chungcheongnam-do, - , 170 , 15 , - , - ,8.72,3079
2020-07-19, - , 71 ,Chungcheongbuk-do, - , 64 , 7 , - , - ,4.44,3078
2020-07-19, 3 , 72 ,Gangwon-do, - , 58 , 11 , - , - ,4.67,3077
2020-07-19, 29 ," 1,433 ",Gyeonggi-do, 4 ," 1,209 ", 195 , - , 4 ,10.81,3076
2020-07-19, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3075
2020-07-19, 1 , 57 ,Ulsan, - , 53 , 3 , - , - ,4.97,3074
2020-07-19, 2 , 166 ,Daejeon, 1 , 111 , 53 , 1 , - ,11.26,3073
2020-07-19, 1 , 186 ,Gwangju, 10 , 87 , 98 , 10 , - ,12.77,3072
2020-07-19, 2 , 370 ,Incheon, 1 , 345 , 23 , - , 1 ,12.52,3071
2020-07-19, 190 ," 6,932 ",Daegu, - ," 6,727 ", 15 , - , - ,284.51,3070
2020-07-19, 3 , 157 ,Busan, - , 149 , 5 , - , - ,4.6,3069
2020-07-19, 10 ," 1,474 ",Seoul, 10 ," 1,320 ", 144 , 10 , - ,15.14,3068
2020-07-19, 295 ," 13,745 ",Total, 34 ," 12,556 ", 894 , 21 , 13 ,26.51,3067
2020-07-18, - , 943 ,Lazaretto, 12 , 671 , 272 , - , 12 ,-,3066
2020-07-18, - , 24 ,Jeju, 1 , 18 , 6 , 1 , - ,3.58,3065
2020-07-18, - , 153 ,Gyeongsangnam-do, 2 , 134 , 19 , - , 2 ,4.55,3064
2020-07-18, 54 ," 1,393 ",Gyeongsangbuk-do, - ," 1,335 ", 4 , - , - ,52.32,3063
2020-07-18, - , 33 ,Jeollanam-do, 1 , 21 , 12 , - , 1 ,1.77,3062
2020-07-18, - , 38 ,Jeollabuk-do, - , 24 , 14 , - , - ,2.09,3061
2020-07-18, - , 185 ,Chungcheongnam-do, - , 170 , 15 , - , - ,8.72,3060
2020-07-18, - , 71 ,Chungcheongbuk-do, - , 64 , 7 , - , - ,4.44,3059
2020-07-18, 3 , 72 ,Gangwon-do, - , 58 , 11 , - , - ,4.67,3058
2020-07-18, 29 ," 1,429 ",Gyeonggi-do, 10 ," 1,201 ", 199 , 2 , 8 ,10.78,3057
2020-07-18, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3056
2020-07-18, 1 , 57 ,Ulsan, 1 , 53 , 3 , 1 , - ,4.97,3055
2020-07-18, 2 , 165 ,Daejeon, - , 108 , 55 , - , - ,11.19,3054
2020-07-18, 1 , 176 ,Gwangju, - , 77 , 98 , - , - ,12.08,3053
2020-07-18, 2 , 369 ,Incheon, 2 , 342 , 25 , 1 , 1 ,12.48,3052
2020-07-18, 190 ," 6,932 ",Daegu, 3 ," 6,726 ", 16 , - , 3 ,284.51,3051
2020-07-18, 3 , 157 ,Busan, 1 , 149 , 5 , - , 1 ,4.6,3050
2020-07-18, 9 ," 1,464 ",Seoul, 6 ," 1,318 ", 137 , 6 , - ,15.04,3049
2020-07-18, 294 ," 13,711 ",Total, 39 ," 12,519 ", 898 , 11 , 28 ,26.44,3048
2020-07-17, - , 931 ,Lazaretto, 25 , 665 , 266 , - , 25 ,-,3047
2020-07-17, - , 23 ,Jeju, 3 , 18 , 5 , 3 , - ,3.43,3046
2020-07-17, - , 151 ,Gyeongsangnam-do, 2 , 134 , 17 , - , 2 ,4.49,3045
2020-07-17, 54 ," 1,393 ",Gyeongsangbuk-do, - ," 1,335 ", 4 , - , - ,52.32,3044
2020-07-17, - , 32 ,Jeollanam-do, - , 21 , 11 , - , - ,1.72,3043
2020-07-17, - , 38 ,Jeollabuk-do, - , 24 , 14 , - , - ,2.09,3042
2020-07-17, - , 185 ,Chungcheongnam-do, - , 169 , 16 , - , - ,8.72,3041
2020-07-17, - , 71 ,Chungcheongbuk-do, - , 64 , 7 , - , - ,4.44,3040
2020-07-17, 3 , 72 ,Gangwon-do, - , 58 , 11 , - , - ,4.67,3039
2020-07-17, 29 ," 1,419 ",Gyeonggi-do, 15 ," 1,185 ", 205 , 5 , 10 ,10.71,3038
2020-07-17, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3037
2020-07-17, 1 , 56 ,Ulsan, - , 53 , 2 , - , - ,4.88,3036
2020-07-17, 2 , 165 ,Daejeon, 1 , 99 , 64 , 1 , - ,11.19,3035
2020-07-17, 1 , 176 ,Gwangju, 5 , 71 , 104 , 5 , - ,12.08,3034
2020-07-17, 2 , 367 ,Incheon, - , 341 , 24 , - , - ,12.41,3033
2020-07-17, 189 ," 6,929 ",Daegu, - ," 6,725 ", 15 , - , - ,284.38,3032
2020-07-17, 3 , 156 ,Busan, - , 148 , 5 , - , - ,4.57,3031
2020-07-17, 9 ," 1,458 ",Seoul, 9 ," 1,300 ", 149 , 7 , 2 ,14.98,3030
2020-07-17, 293 ," 13,672 ",Total, 60 ," 12,460 ", 919 , 21 , 39 ,26.37,3029
2020-07-16, - , 906 ,Lazaretto, 20 , 658 , 248 , - , 20 ,-,3028
2020-07-16, - , 20 ,Jeju, - , 18 , 2 , - , - ,2.98,3027
2020-07-16, - , 149 ,Gyeongsangnam-do, 1 , 134 , 15 , - , 1 ,4.43,3026
2020-07-16, 54 ," 1,393 ",Gyeongsangbuk-do, - ," 1,335 ", 4 , - , - ,52.32,3025
2020-07-16, - , 32 ,Jeollanam-do, - , 20 , 12 , - , - ,1.72,3024
2020-07-16, - , 38 ,Jeollabuk-do, - , 23 , 15 , - , - ,2.09,3023
2020-07-16, - , 185 ,Chungcheongnam-do, - , 167 , 18 , - , - ,8.72,3022
2020-07-16, - , 71 ,Chungcheongbuk-do, 1 , 63 , 8 , - , 1 ,4.44,3021
2020-07-16, 3 , 72 ,Gangwon-do, 3 , 58 , 11 , 1 , 2 ,4.67,3020
2020-07-16, 28 ," 1,404 ",Gyeonggi-do, 21 ," 1,165 ", 211 , 3 , 18 ,10.6,3019
2020-07-16, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,3018
2020-07-16, 1 , 56 ,Ulsan, 1 , 53 , 2 , - , 1 ,4.88,3017
2020-07-16, 2 , 164 ,Daejeon, 1 , 96 , 66 , 1 , - ,11.13,3016
2020-07-16, - , 171 ,Gwangju, 1 , 63 , 108 , 1 , - ,11.74,3015
2020-07-16, 2 , 367 ,Incheon, 3 , 336 , 29 , 2 , 1 ,12.41,3014
2020-07-16, 189 ," 6,929 ",Daegu, 2 ," 6,723 ", 17 , - , 2 ,284.38,3013
2020-07-16, 3 , 156 ,Busan, - , 148 , 5 , - , - ,4.57,3012
2020-07-16, 9 ," 1,449 ",Seoul, 7 ," 1,286 ", 154 , 6 , 1 ,14.89,3011
2020-07-16, 291 ," 13,612 ",Total, 61 ," 12,396 ", 925 , 14 , 47 ,26.25,3010
2020-07-15, - , 886 ,Lazaretto, 23 , 652 , 234 , - , 23 ,-,3009
2020-07-15, - , 20 ,Jeju, - , 18 , 2 , - , - ,2.98,3008
2020-07-15, - , 148 ,Gyeongsangnam-do, - , 134 , 14 , - , - ,4.4,3007
2020-07-15, 54 ," 1,393 ",Gyeongsangbuk-do, - ," 1,334 ", 5 , - , - ,52.32,3006
2020-07-15, - , 32 ,Jeollanam-do, - , 20 , 12 , - , - ,1.72,3005
2020-07-15, - , 38 ,Jeollabuk-do, - , 23 , 15 , - , - ,2.09,3004
2020-07-15, - , 185 ,Chungcheongnam-do, - , 167 , 18 , - , - ,8.72,3003
2020-07-15, - , 70 ,Chungcheongbuk-do, - , 63 , 7 , - , - ,4.38,3002
2020-07-15, 3 , 69 ,Gangwon-do, - , 58 , 8 , - , - ,4.48,3001
2020-07-15, 26 ," 1,383 ",Gyeonggi-do, 5 ," 1,149 ", 208 , 3 , 2 ,10.44,3000
2020-07-15, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,2999
2020-07-15, 1 , 55 ,Ulsan, - , 53 , 1 , - , - ,4.79,2998
2020-07-15, 2 , 163 ,Daejeon, 3 , 91 , 70 , 1 , 2 ,11.06,2997
2020-07-15, - , 170 ,Gwangju, 1 , 57 , 113 , 1 , - ,11.67,2996
2020-07-15, 2 , 364 ,Incheon, 1 , 336 , 26 , - , 1 ,12.31,2995
2020-07-15, 189 ," 6,927 ",Daegu, - ," 6,720 ", 18 , - , - ,284.3,2994
2020-07-15, 3 , 156 ,Busan, - , 148 , 5 , - , - ,4.57,2993
2020-07-15, 9 ," 1,442 ",Seoul, 6 ," 1,275 ", 158 , 6 , - ,14.81,2992
2020-07-15, 289 ," 13,551 ",Total, 39 ," 12,348 ", 914 , 11 , 28 ,26.14,2991
2020-07-14, - , 863 ,Lazaretto, 12 , 647 , 216 , - , 12 ,-,2971
2020-07-14, - , 20 ,Jeju, - , 18 , 2 , - , - ,2.98,2970
2020-07-14, - , 148 ,Gyeongsangnam-do, - , 134 , 14 , - , - ,4.4,2969
2020-07-14, 54 ," 1,393 ",Gyeongsangbuk-do, - ," 1,333 ", 6 , - , - ,52.32,2968
2020-07-14, - , 32 ,Jeollanam-do, - , 20 , 12 , - , - ,1.72,2967
2020-07-14, - , 38 ,Jeollabuk-do, 2 , 23 , 15 , 2 , - ,2.09,2966
2020-07-14, - , 185 ,Chungcheongnam-do, - , 165 , 20 , - , - ,8.72,2965
2020-07-14, - , 70 ,Chungcheongbuk-do, 1 , 63 , 7 , 1 , - ,4.38,2964
2020-07-14, 3 , 69 ,Gangwon-do, - , 57 , 9 , - , - ,4.48,2963
2020-07-14, 26 ," 1,378 ",Gyeonggi-do, 9 ," 1,131 ", 221 , 4 , 5 ,10.4,2962
2020-07-14, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,2961
2020-07-14, 1 , 55 ,Ulsan, - , 53 , 1 , - , - ,4.79,2960
2020-07-14, 2 , 160 ,Daejeon, 1 , 87 , 71 , - , 1 ,10.85,2959
2020-07-14, - , 169 ,Gwangju, 1 , 54 , 115 , - , 1 ,11.6,2958
2020-07-14, 2 , 363 ,Incheon, - , 335 , 26 , - , - ,12.28,2957
2020-07-14, 189 ," 6,927 ",Daegu, - ," 6,720 ", 18 , - , - ,284.3,2956
2020-07-14, 3 , 156 ,Busan, - , 148 , 5 , - , - ,4.57,2955
2020-07-14, 9 ," 1,436 ",Seoul, 7 ," 1,244 ", 183 , 7 , - ,14.75,2954
2020-07-14, 289 ," 13,512 ",Total, 33 ," 122,282 ", 941 , 14 , 19 ,26.06,2953
2020-07-13, - , 851 ,Lazaretto, 18 , 643 , 208 , - , 18 ,-,2952
2020-07-13, - , 20 ,Jeju, - , 18 , 2 , - , - ,2.98,2951
2020-07-13, - , 148 ,Gyeongsangnam-do, 2 , 134 , 14 , - , 2 ,4.4,2950
2020-07-13, 54 ," 1,393 ",Gyeongsangbuk-do, - ," 1,333 ", 6 , - , - ,52.32,2949
2020-07-13, - , 32 ,Jeollanam-do, - , 20 , 12 , - , - ,1.72,2948
2020-07-13, - , 36 ,Jeollabuk-do, - , 23 , 13 , - , - ,1.98,2947
2020-07-13, - , 185 ,Chungcheongnam-do, 4 , 163 , 22 , - , 4 ,8.72,2946
2020-07-13, - , 69 ,Chungcheongbuk-do, 1 , 63 , 6 , - , 1 ,4.31,2945
2020-07-13, 3 , 69 ,Gangwon-do, 2 , 57 , 9 , - , 2 ,4.48,2944
2020-07-13, 26 ," 1,369 ",Gyeonggi-do, 11 ," 1,106 ", 237 , 3 , 8 ,10.33,2943
2020-07-13, - , 50 ,Sejong, - , 50 , - , - , - ,14.61,2942
2020-07-13, 1 , 55 ,Ulsan, - , 53 , 1 , - , - ,4.79,2941
2020-07-13, 2 , 159 ,Daejeon, - , 85 , 72 , - , - ,10.79,2940
2020-07-13, - , 168 ,Gwangju, 7 , 44 , 124 , 6 , 1 ,11.53,2939
2020-07-13, 2 , 363 ,Incheon, 3 , 332 , 29 , - , 3 ,12.28,2938
2020-07-13, 189 ," 6,927 ",Daegu, 1 ," 6,715 ", 23 , - , 1 ,284.3,2937
2020-07-13, 3 , 156 ,Busan, - , 148 , 5 , - , - ,4.57,2936
2020-07-13, 9 ," 1,429 ",Seoul, 13 ," 1,217 ", 203 , 10 , 3 ,14.68,2935
2020-07-13, 289 ," 13,479 ",Total, 62 ," 12,204 ", 986 , 19 , 43 ,26,2934
2020-07-12, - , 833 ,Lazaretto, 12 , 641 , 192 , - , 12 ,-,2933
2020-07-12, - , 20 ,Jeju, - , 18 , 2 , - , - ,2.98,2932
2020-07-12, - , 146 ,Gyeongsangnam-do, 1 , 133 , 13 , - , 1 ,4.34,2931
2020-07-12, 54 ," 1,393 ",Gyeongsangbuk-do, - ," 1,333 ", 6 , - , - ,52.32,2930
2020-07-12, - , 32 ,Jeollanam-do, - , 19 , 13 , - , - ,1.72,2929
2020-07-12, - , 36 ,Jeollabuk-do, 1 , 22 , 14 , - , 1 ,1.98,2928
